mode,band_low,band_high,n_uncertain,thr_policy,threshold,precision,recall,tp,fp,fn,tn,fnr,fpr,fdr
band_0.10_0.70,0.1,0.7,3202,fixed,0.32,0.17817258883248732,0.8478260869565217,351.0,1619.0,63.0,1277.0,0.15217391304347827,0.5590469613259669,0.8218274111675127
band_0.10_0.70,0.1,0.7,3202,fixed,0.35,0.18043933054393305,0.8333333333333334,345.0,1567.0,69.0,1329.0,0.16666666666666666,0.5410911602209945,0.819560669456067
band_0.10_0.70,0.1,0.7,3202,fixed,0.38,0.18241042345276873,0.8115942028985508,336.0,1506.0000000000002,78.0,1389.9999999999998,0.18840579710144928,0.5200276243093923,0.8175895765472313
band_0.10_0.70,0.1,0.7,3202,fixed,0.4,0.183920704845815,0.8067632850241546,334.0,1481.9999999999998,80.0,1414.0000000000002,0.1932367149758454,0.5117403314917126,0.816079295154185
band_0.10_0.70,0.1,0.7,3202,fixed,0.42,0.1844331641285956,0.7898550724637681,327.0,1446.0,87.0,1450.0,0.21014492753623187,0.4993093922651934,0.8155668358714044
band_0.10_0.70,0.1,0.7,3202,fixed,0.45,0.1864406779661017,0.7705314009661836,319.0,1392.0,95.0,1504.0,0.22946859903381642,0.48066298342541436,0.8135593220338984
band_0.10_0.70,0.1,0.7,3202,fixed,0.48,0.1822139303482587,0.7077294685990339,293.0,1315.0,121.0,1581.0,0.2922705314009662,0.45407458563535913,0.8177860696517413
band_0.10_0.70,0.1,0.7,3202,fixed,0.5,0.1865524060646012,0.6835748792270532,283.0,1234.0,131.0,1662.0,0.3164251207729469,0.4261049723756906,0.8134475939353988
band_0.10_0.80,0.1,0.8,3210,auto95,0.1,0.1592814371257485,0.9637681159420289,399.0,2106.0,15.0,790.0,0.036231884057971016,0.7272099447513812,0.8407185628742515
band_0.10_0.80,0.1,0.8,3210,auto90,0.2,0.17283393501805056,0.9251207729468599,383.0,1833.0,31.0,1063.0,0.0748792270531401,0.6329419889502762,0.8271660649819494
band_0.10_0.80,0.1,0.8,3210,fixed,0.05,0.14631541473834106,0.9927536231884058,411.0,2397.9999999999995,3.0,498.00000000000045,0.007246376811594203,0.828038674033149,0.8536845852616589
band_0.10_0.80,0.1,0.8,3210,fixed,0.08,0.15461155759663223,0.9758454106280193,404.0,2209.0,10.0,687.0,0.024154589371980676,0.7627762430939227,0.8453884424033677
band_0.10_0.80,0.1,0.8,3210,fixed,0.1,0.1592814371257485,0.9637681159420289,399.0,2106.0,15.0,790.0,0.036231884057971016,0.7272099447513812,0.8407185628742515
band_0.10_0.80,0.1,0.8,3210,fixed,0.12,0.1629052113254001,0.9589371980676329,397.0,2040.0,17.0,856.0,0.04106280193236715,0.7044198895027625,0.8370947886745999
band_0.10_0.80,0.1,0.8,3210,fixed,0.15,0.167590618336887,0.9492753623188406,393.0,1952.0,21.0,944.0,0.050724637681159424,0.6740331491712708,0.8324093816631131
band_0.10_0.80,0.1,0.8,3210,fixed,0.18,0.17108753315649866,0.9347826086956522,387.0,1875.0000000000002,27.0,1020.9999999999998,0.06521739130434782,0.6474447513812156,0.8289124668435013
band_0.10_0.80,0.1,0.8,3210,fixed,0.2,0.17283393501805056,0.9251207729468599,383.0,1833.0,31.0,1063.0,0.0748792270531401,0.6329419889502762,0.8271660649819494
band_0.10_0.80,0.1,0.8,3210,fixed,0.23,0.17466231951560315,0.9057971014492754,375.0,1772.0,39.0,1124.0,0.09420289855072464,0.611878453038674,0.8253376804843968
band_0.10_0.80,0.1,0.8,3210,fixed,0.25,0.176303317535545,0.8985507246376812,372.0,1738.0,42.0,1158.0,0.10144927536231885,0.6001381215469613,0.8236966824644549
band_0.10_0.80,0.1,0.8,3210,fixed,0.28,0.17804878048780487,0.8816425120772947,365.0,1685.0000000000002,49.0,1210.9999999999998,0.11835748792270531,0.5818370165745858,0.8219512195121952
band_0.10_0.80,0.1,0.8,3210,fixed,0.3,0.17828685258964144,0.8647342995169082,358.0,1649.9999999999998,56.0,1246.0000000000002,0.13526570048309178,0.5697513812154695,0.8217131474103585
band_0.10_0.80,0.1,0.8,3210,fixed,0.32,0.17817258883248732,0.8478260869565217,351.0,1619.0,63.0,1277.0,0.15217391304347827,0.5590469613259669,0.8218274111675127
band_0.10_0.80,0.1,0.8,3210,fixed,0.35,0.18043933054393305,0.8333333333333334,345.0,1567.0,69.0,1329.0,0.16666666666666666,0.5410911602209945,0.819560669456067
band_0.10_0.80,0.1,0.8,3210,fixed,0.38,0.18241042345276873,0.8115942028985508,336.0,1506.0000000000002,78.0,1389.9999999999998,0.18840579710144928,0.5200276243093923,0.8175895765472313
band_0.10_0.80,0.1,0.8,3210,fixed,0.4,0.183920704845815,0.8067632850241546,334.0,1481.9999999999998,80.0,1414.0000000000002,0.1932367149758454,0.5117403314917126,0.816079295154185
band_0.10_0.80,0.1,0.8,3210,fixed,0.42,0.1844331641285956,0.7898550724637681,327.0,1446.0,87.0,1450.0,0.21014492753623187,0.4993093922651934,0.8155668358714044
band_0.10_0.80,0.1,0.8,3210,fixed,0.45,0.1864406779661017,0.7705314009661836,319.0,1392.0,95.0,1504.0,0.22946859903381642,0.48066298342541436,0.8135593220338984
band_0.10_0.80,0.1,0.8,3210,fixed,0.48,0.1822139303482587,0.7077294685990339,293.0,1315.0,121.0,1581.0,0.2922705314009662,0.45407458563535913,0.8177860696517413
band_0.10_0.80,0.1,0.8,3210,fixed,0.5,0.1865524060646012,0.6835748792270532,283.0,1234.0,131.0,1662.0,0.3164251207729469,0.4261049723756906,0.8134475939353988
band_0.15_0.35,0.15,0.35,1285,auto95,0.1,0.1497584541062802,0.9734299516908212,403.0,2288.0,11.0,608.0,0.026570048309178744,0.7900552486187845,0.8502415458937198
band_0.15_0.35,0.15,0.35,1285,auto90,0.3,0.1751173708920188,0.9009661835748792,373.0,1756.9999999999998,41.0,1139.0000000000002,0.09903381642512077,0.6066988950276242,0.8248826291079812
band_0.15_0.35,0.15,0.35,1285,fixed,0.05,0.14076346284935243,0.9975845410628019,413.0,2521.0,1.0,375.0,0.0024154589371980675,0.8705110497237569,0.8592365371506476
band_0.15_0.35,0.15,0.35,1285,fixed,0.08,0.14645555955379633,0.9830917874396136,407.0,2372.0,7.0,524.0,0.016908212560386472,0.819060773480663,0.8535444404462037
band_0.15_0.35,0.15,0.35,1285,fixed,0.1,0.1497584541062802,0.9734299516908212,403.0,2288.0,11.0,608.0,0.026570048309178744,0.7900552486187845,0.8502415458937198
band_0.15_0.35,0.15,0.35,1285,fixed,0.12,0.15462315462315462,0.961352657004831,398.0,2175.9999999999995,16.0,720.0000000000005,0.03864734299516908,0.7513812154696131,0.8453768453768453
band_0.15_0.35,0.15,0.35,1285,fixed,0.15,0.16574819838914795,0.9444444444444444,391.0,1967.9999999999998,23.0,928.0000000000002,0.05555555555555555,0.6795580110497237,0.834251801610852
band_0.15_0.35,0.15,0.35,1285,fixed,0.18,0.1685490877497828,0.9371980676328503,388.0,1913.9999999999998,26.0,982.0000000000002,0.06280193236714976,0.6609116022099447,0.8314509122502172
band_0.15_0.35,0.15,0.35,1285,fixed,0.2,0.17018469656992086,0.9347826086956522,387.0,1887.0,27.0,1009.0,0.06521739130434782,0.6515883977900553,0.8298153034300791
band_0.15_0.35,0.15,0.35,1285,fixed,0.23,0.17190305206463197,0.9251207729468599,383.0,1845.0,31.0,1051.0,0.0748792270531401,0.637085635359116,0.828096947935368
band_0.15_0.35,0.15,0.35,1285,fixed,0.25,0.17264879600181735,0.9178743961352657,380.0,1821.0,34.0,1075.0,0.0821256038647343,0.6287983425414365,0.8273512039981826
band_0.15_0.35,0.15,0.35,1285,fixed,0.28,0.17415470125057897,0.9082125603864735,376.0,1783.0000000000002,38.0,1112.9999999999998,0.09178743961352658,0.6156767955801106,0.825845298749421
band_0.15_0.35,0.15,0.35,1285,fixed,0.3,0.1751173708920188,0.9009661835748792,373.0,1756.9999999999998,41.0,1139.0000000000002,0.09903381642512077,0.6066988950276242,0.8248826291079812
band_0.15_0.35,0.15,0.35,1285,fixed,0.32,0.17504743833017078,0.8913043478260869,369.0,1739.0000000000002,45.0,1156.9999999999998,0.10869565217391304,0.6004834254143647,0.8249525616698292
band_0.15_0.35,0.15,0.35,1285,fixed,0.35,0.1777456647398844,0.8913043478260869,369.0,1707.0,45.0,1189.0,0.10869565217391304,0.5894337016574586,0.8222543352601156
band_0.15_0.35,0.15,0.35,1285,fixed,0.38,0.1797872340425532,0.8164251207729468,338.0,1541.9999999999998,76.0,1354.0000000000002,0.18357487922705315,0.5324585635359115,0.8202127659574467
band_0.15_0.35,0.15,0.35,1285,fixed,0.4,0.18059450364554122,0.7777777777777778,322.0,1461.0000000000002,92.0,1434.9999999999998,0.2222222222222222,0.5044889502762432,0.8194054963544588
band_0.15_0.35,0.15,0.35,1285,fixed,0.42,0.18138138138138138,0.7294685990338164,302.0,1363.0,112.0,1533.0,0.27053140096618356,0.47064917127071826,0.8186186186186186
band_0.15_0.35,0.15,0.35,1285,fixed,0.45,0.1893780573025856,0.6545893719806763,271.0,1160.0,143.0,1736.0,0.34541062801932365,0.4005524861878453,0.8106219426974144
band_0.15_0.35,0.15,0.35,1285,fixed,0.48,0.19653179190751446,0.5748792270531401,238.0,972.9999999999999,176.0,1923.0,0.4251207729468599,0.3359806629834254,0.8034682080924855
band_0.15_0.35,0.15,0.35,1285,fixed,0.5,0.20170454545454544,0.5144927536231884,212.99999999999997,843.0,201.00000000000003,2053.0,0.48550724637681164,0.29109116022099446,0.7982954545454546
band_0.15_0.40,0.15,0.4,1526,auto95,0.1,0.15054165110197984,0.9734299516908212,403.0,2274.0,11.0,622.0,0.026570048309178744,0.7852209944751382,0.8494583488980202
band_0.15_0.40,0.15,0.4,1526,auto90,0.25,0.17409470752089137,0.9057971014492754,375.0,1778.9999999999998,39.0,1117.0000000000002,0.09420289855072464,0.6142955801104971,0.8259052924791086
band_0.15_0.40,0.15,0.4,1526,fixed,0.05,0.14114832535885166,0.9975845410628019,413.0,2513.0,1.0,383.0,0.0024154589371980675,0.8677486187845304,0.8588516746411483
band_0.15_0.40,0.15,0.4,1526,fixed,0.08,0.14719710669077757,0.9830917874396136,407.0,2358.0000000000005,7.0,537.9999999999995,0.016908212560386472,0.8142265193370167,0.8528028933092224
band_0.15_0.40,0.15,0.4,1526,fixed,0.1,0.15054165110197984,0.9734299516908212,403.0,2274.0,11.0,622.0,0.026570048309178744,0.7852209944751382,0.8494583488980202
band_0.15_0.40,0.15,0.4,1526,fixed,0.12,0.1556511536957372,0.961352657004831,398.0,2158.9999999999995,16.0,737.0000000000005,0.03864734299516908,0.7455110497237567,0.8443488463042628
band_0.15_0.40,0.15,0.4,1526,fixed,0.15,0.16759537076725248,0.9444444444444444,391.0,1942.0,23.0,954.0,0.05555555555555555,0.6705801104972375,0.8324046292327475
band_0.15_0.40,0.15,0.4,1526,fixed,0.18,0.1702595688517378,0.9347826086956522,387.0,1886.0,27.0,1010.0,0.06521739130434782,0.6512430939226519,0.8297404311482622
band_0.15_0.40,0.15,0.4,1526,fixed,0.2,0.17165847116674118,0.927536231884058,384.0,1852.9999999999998,30.0,1043.0000000000002,0.07246376811594203,0.6398480662983425,0.8283415288332588
band_0.15_0.40,0.15,0.4,1526,fixed,0.23,0.17307692307692307,0.9130434782608695,378.0,1805.9999999999998,36.0,1090.0000000000002,0.08695652173913043,0.6236187845303867,0.8269230769230769
band_0.15_0.40,0.15,0.4,1526,fixed,0.25,0.17409470752089137,0.9057971014492754,375.0,1778.9999999999998,39.0,1117.0000000000002,0.09420289855072464,0.6142955801104971,0.8259052924791086
band_0.15_0.40,0.15,0.4,1526,fixed,0.28,0.17560512577123874,0.893719806763285,370.0,1736.9999999999998,44.0,1159.0000000000002,0.10628019323671498,0.5997928176795579,0.8243948742287612
band_0.15_0.40,0.15,0.4,1526,fixed,0.3,0.17647058823529413,0.8840579710144928,366.0,1707.9999999999998,48.0,1188.0000000000002,0.11594202898550725,0.5897790055248618,0.8235294117647058
band_0.15_0.40,0.15,0.4,1526,fixed,0.32,0.17546432062561096,0.8671497584541062,359.0,1686.9999999999998,55.0,1209.0000000000002,0.13285024154589373,0.5825276243093922,0.824535679374389
band_0.15_0.40,0.15,0.4,1526,fixed,0.35,0.1783756851021425,0.8647342995169082,358.0,1648.9999999999998,56.0,1247.0000000000002,0.13526570048309178,0.5694060773480663,0.8216243148978575
band_0.15_0.40,0.15,0.4,1526,fixed,0.38,0.1787538304392237,0.8454106280193237,350.0,1608.0000000000002,64.0,1287.9999999999998,0.15458937198067632,0.5552486187845305,0.8212461695607763
band_0.15_0.40,0.15,0.4,1526,fixed,0.4,0.17947395564724083,0.8405797101449275,348.0,1590.9999999999998,66.0,1305.0000000000002,0.15942028985507245,0.5493784530386739,0.8205260443527591
band_0.15_0.40,0.15,0.4,1526,fixed,0.42,0.18036403750689464,0.7898550724637681,327.0,1486.0000000000002,87.0,1409.9999999999998,0.21014492753623187,0.5131215469613261,0.8196359624931053
band_0.15_0.40,0.15,0.4,1526,fixed,0.45,0.1880559085133418,0.714975845410628,296.0,1278.0,118.0,1618.0,0.28502415458937197,0.44129834254143646,0.8119440914866582
band_0.15_0.40,0.15,0.4,1526,fixed,0.48,0.19434102755026061,0.6304347826086957,261.0,1082.0,153.0,1814.0,0.3695652173913043,0.3736187845303867,0.8056589724497394
band_0.15_0.40,0.15,0.4,1526,fixed,0.5,0.19915254237288135,0.5676328502415459,235.0,945.0,179.0,1951.0,0.4323671497584541,0.3263121546961326,0.8008474576271186
band_0.15_0.45,0.15,0.45,1819,auto95,0.1,0.1504126031507877,0.9685990338164251,401.0,2265.0,13.0,631.0,0.03140096618357488,0.7821132596685083,0.8495873968492123
band_0.15_0.45,0.15,0.45,1819,auto90,0.2,0.17239819004524887,0.9202898550724637,381.0,1828.9999999999998,33.0,1067.0000000000002,0.07971014492753623,0.6315607734806629,0.8276018099547511
band_0.15_0.45,0.15,0.45,1819,fixed,0.05,0.14124487004103967,0.9975845410628019,413.0,2511.0,1.0,385.0,0.0024154589371980675,0.8670580110497238,0.8587551299589603
band_0.15_0.45,0.15,0.45,1819,fixed,0.08,0.14731494920174165,0.9806763285024155,406.0,2350.0,8.0,546.0,0.01932367149758454,0.81146408839779,0.8526850507982584
band_0.15_0.45,0.15,0.45,1819,fixed,0.1,0.1504126031507877,0.9685990338164251,401.0,2265.0,13.0,631.0,0.03140096618357488,0.7821132596685083,0.8495873968492123
band_0.15_0.45,0.15,0.45,1819,fixed,0.12,0.15572158867479355,0.9565217391304348,396.0,2147.0,18.0,749.0,0.043478260869565216,0.7413674033149171,0.8442784113252064
band_0.15_0.45,0.15,0.45,1819,fixed,0.15,0.16781708369283865,0.9396135265700483,389.0,1929.0,25.0,967.0,0.06038647342995169,0.6660911602209945,0.8321829163071613
band_0.15_0.45,0.15,0.45,1819,fixed,0.18,0.17133956386292834,0.9299516908212561,385.0,1862.0,29.0,1034.0,0.07004830917874397,0.6429558011049724,0.8286604361370716
band_0.15_0.45,0.15,0.45,1819,fixed,0.2,0.17239819004524887,0.9202898550724637,381.0,1828.9999999999998,33.0,1067.0000000000002,0.07971014492753623,0.6315607734806629,0.8276018099547511
band_0.15_0.45,0.15,0.45,1819,fixed,0.23,0.17425650557620817,0.9057971014492754,375.0,1777.0,39.0,1119.0,0.09420289855072464,0.6136049723756906,0.8257434944237918
band_0.15_0.45,0.15,0.45,1819,fixed,0.25,0.1755545068428504,0.8985507246376812,372.0,1747.0000000000002,42.0,1148.9999999999998,0.10144927536231885,0.6032458563535913,0.8244454931571497
band_0.15_0.45,0.15,0.45,1819,fixed,0.28,0.17781007751937986,0.8864734299516909,367.0,1696.9999999999998,47.0,1199.0000000000002,0.11352657004830918,0.5859806629834253,0.8221899224806202
band_0.15_0.45,0.15,0.45,1819,fixed,0.3,0.17890586495810745,0.8768115942028986,363.0,1666.0,51.0,1230.0,0.12318840579710146,0.5752762430939227,0.8210941350418925
band_0.15_0.45,0.15,0.45,1819,fixed,0.32,0.1781781781781782,0.8599033816425121,356.0,1642.0,58.0,1254.0,0.14009661835748793,0.5669889502762431,0.8218218218218218
band_0.15_0.45,0.15,0.45,1819,fixed,0.35,0.18051282051282053,0.8502415458937198,352.0,1597.9999999999998,62.0,1298.0000000000002,0.1497584541062802,0.5517955801104971,0.8194871794871794
band_0.15_0.45,0.15,0.45,1819,fixed,0.38,0.1816261879619852,0.8309178743961353,344.0,1550.0,70.0,1346.0,0.16908212560386474,0.5352209944751382,0.8183738120380148
band_0.15_0.45,0.15,0.45,1819,fixed,0.4,0.18269230769230768,0.8260869565217391,342.0,1530.0,72.0,1366.0,0.17391304347826086,0.5283149171270718,0.8173076923076923
band_0.15_0.45,0.15,0.45,1819,fixed,0.42,0.1829069134458356,0.8115942028985508,336.0,1501.0,78.0,1395.0,0.18840579710144928,0.5183011049723757,0.8170930865541643
band_0.15_0.45,0.15,0.45,1819,fixed,0.45,0.18425460636515914,0.7971014492753623,330.0,1461.0,84.0,1435.0,0.2028985507246377,0.5044889502762431,0.8157453936348409
band_0.15_0.45,0.15,0.45,1819,fixed,0.48,0.18818948734587929,0.7004830917874396,290.0,1251.0,124.0,1645.0,0.2995169082125604,0.431975138121547,0.8118105126541207
band_0.15_0.45,0.15,0.45,1819,fixed,0.5,0.19183078045222465,0.6352657004830918,263.0,1108.0,151.0,1788.0,0.3647342995169082,0.3825966850828729,0.8081692195477753
band_0.15_0.50,0.15,0.5,2132,auto95,0.1,0.15063861758076635,0.9685990338164251,401.0,2261.0,13.0,635.0,0.03140096618357488,0.7807320441988951,0.8493613824192336
band_0.15_0.50,0.15,0.5,2132,auto90,0.2,0.1724294813466788,0.9154589371980676,379.0,1819.0000000000002,35.0,1076.9999999999998,0.08454106280193237,0.62810773480663,0.8275705186533212
band_0.15_0.50,0.15,0.5,2132,fixed,0.05,0.14134154688569472,0.9975845410628019,413.0,2509.0000000000005,1.0,386.99999999999955,0.0024154589371980675,0.8663674033149172,0.8586584531143053
band_0.15_0.50,0.15,0.5,2132,fixed,0.08,0.14747548129313476,0.9806763285024155,406.0,2347.0,8.0,549.0,0.01932367149758454,0.8104281767955801,0.8525245187068653
band_0.15_0.50,0.15,0.5,2132,fixed,0.1,0.15063861758076635,0.9685990338164251,401.0,2261.0,13.0,635.0,0.03140096618357488,0.7807320441988951,0.8493613824192336
band_0.15_0.50,0.15,0.5,2132,fixed,0.12,0.15596691610870422,0.9565217391304348,396.0,2142.9999999999995,18.0,753.0000000000005,0.043478260869565216,0.7399861878453037,0.8440330838912957
band_0.15_0.50,0.15,0.5,2132,fixed,0.15,0.16825259515570934,0.9396135265700483,389.0,1923.0000000000002,25.0,972.9999999999998,0.06038647342995169,0.6640193370165747,0.8317474048442907
band_0.15_0.50,0.15,0.5,2132,fixed,0.18,0.17136465324384786,0.9251207729468599,383.0,1852.0,31.0,1044.0,0.0748792270531401,0.6395027624309392,0.8286353467561521
band_0.15_0.50,0.15,0.5,2132,fixed,0.2,0.1724294813466788,0.9154589371980676,379.0,1819.0000000000002,35.0,1076.9999999999998,0.08454106280193237,0.62810773480663,0.8275705186533212
band_0.15_0.50,0.15,0.5,2132,fixed,0.23,0.17454375292466073,0.9009661835748792,373.0,1764.0,41.0,1132.0,0.09903381642512077,0.6091160220994475,0.8254562470753393
band_0.15_0.50,0.15,0.5,2132,fixed,0.25,0.17602283539486205,0.893719806763285,370.0,1731.9999999999998,44.0,1164.0000000000002,0.10628019323671498,0.5980662983425413,0.8239771646051379
band_0.15_0.50,0.15,0.5,2132,fixed,0.28,0.17839687194525905,0.8816425120772947,365.0,1680.9999999999998,49.0,1215.0000000000002,0.11835748792270531,0.5804558011049723,0.8216031280547409
band_0.15_0.50,0.15,0.5,2132,fixed,0.3,0.17869586859133899,0.8671497584541062,359.0,1649.9999999999998,55.0,1246.0000000000002,0.13285024154589373,0.5697513812154695,0.821304131408661
band_0.15_0.50,0.15,0.5,2132,fixed,0.32,0.17831813576494426,0.8502415458937198,352.0,1622.0000000000002,62.0,1273.9999999999998,0.1497584541062802,0.5600828729281768,0.8216818642350557
band_0.15_0.50,0.15,0.5,2132,fixed,0.35,0.18044721788871554,0.8381642512077294,347.0,1576.0000000000002,67.0,1319.9999999999998,0.16183574879227053,0.5441988950276244,0.8195527821112845
band_0.15_0.50,0.15,0.5,2132,fixed,0.38,0.182062298603652,0.8188405797101449,339.0,1522.9999999999998,75.0,1373.0000000000002,0.18115942028985507,0.5258977900552485,0.817937701396348
band_0.15_0.50,0.15,0.5,2132,fixed,0.4,0.18335146898803048,0.8140096618357487,337.0,1500.9999999999998,77.0,1395.0000000000002,0.1859903381642512,0.5183011049723756,0.8166485310119695
band_0.15_0.50,0.15,0.5,2132,fixed,0.42,0.18323153803442532,0.7971014492753623,330.0,1471.0,84.0,1425.0,0.2028985507246377,0.5079419889502762,0.8167684619655746
band_0.15_0.50,0.15,0.5,2132,fixed,0.45,0.1853546910755149,0.782608695652174,324.0,1424.0,90.0,1472.0,0.21739130434782608,0.49171270718232046,0.8146453089244852
band_0.15_0.50,0.15,0.5,2132,fixed,0.48,0.18269230769230768,0.7342995169082126,304.0,1360.0,110.0,1536.0,0.26570048309178745,0.4696132596685083,0.8173076923076923
band_0.15_0.50,0.15,0.5,2132,fixed,0.5,0.18407960199004975,0.714975845410628,296.0,1312.0000000000002,118.0,1583.9999999999998,0.28502415458937197,0.45303867403314924,0.8159203980099503
band_0.15_0.55,0.15,0.55,2564,auto95,0.1,0.15069522735813604,0.9685990338164251,401.0,2260.0000000000005,13.0,635.9999999999995,0.03140096618357488,0.7803867403314919,0.849304772641864
band_0.15_0.55,0.15,0.55,2564,auto90,0.2,0.17266514806378133,0.9154589371980676,379.0,1816.0,35.0,1080.0,0.08454106280193237,0.6270718232044199,0.8273348519362187
band_0.15_0.55,0.15,0.55,2564,fixed,0.05,0.14134154688569472,0.9975845410628019,413.0,2509.0000000000005,1.0,386.99999999999955,0.0024154589371980675,0.8663674033149172,0.8586584531143053
band_0.15_0.55,0.15,0.55,2564,fixed,0.08,0.14747548129313476,0.9806763285024155,406.0,2347.0,8.0,549.0,0.01932367149758454,0.8104281767955801,0.8525245187068653
band_0.15_0.55,0.15,0.55,2564,fixed,0.1,0.15069522735813604,0.9685990338164251,401.0,2260.0000000000005,13.0,635.9999999999995,0.03140096618357488,0.7803867403314919,0.849304772641864
band_0.15_0.55,0.15,0.55,2564,fixed,0.12,0.15602836879432624,0.9565217391304348,396.0,2142.0,18.0,754.0,0.043478260869565216,0.7396408839779005,0.8439716312056738
band_0.15_0.55,0.15,0.55,2564,fixed,0.15,0.1683982683982684,0.9396135265700483,389.0,1920.9999999999998,25.0,975.0000000000002,0.06038647342995169,0.6633287292817679,0.8316017316017316
band_0.15_0.55,0.15,0.55,2564,fixed,0.18,0.1715181370353784,0.9251207729468599,383.0,1850.0,31.0,1046.0,0.0748792270531401,0.6388121546961326,0.8284818629646216
band_0.15_0.55,0.15,0.55,2564,fixed,0.2,0.17266514806378133,0.9154589371980676,379.0,1816.0,35.0,1080.0,0.08454106280193237,0.6270718232044199,0.8273348519362187
band_0.15_0.55,0.15,0.55,2564,fixed,0.23,0.17409666823087752,0.8961352657004831,371.0,1760.0,43.0,1136.0,0.10386473429951691,0.6077348066298343,0.8259033317691225
band_0.15_0.55,0.15,0.55,2564,fixed,0.25,0.17557251908396945,0.8888888888888888,368.0,1728.0000000000005,46.0,1167.9999999999995,0.1111111111111111,0.5966850828729283,0.8244274809160306
band_0.15_0.55,0.15,0.55,2564,fixed,0.28,0.17794117647058824,0.8768115942028986,363.0,1676.9999999999998,51.0,1219.0000000000002,0.12318840579710146,0.5790745856353591,0.8220588235294117
band_0.15_0.55,0.15,0.55,2564,fixed,0.3,0.17841079460269865,0.8623188405797102,357.0,1644.0,57.0,1252.0,0.13768115942028986,0.5676795580110497,0.8215892053973013
band_0.15_0.55,0.15,0.55,2564,fixed,0.32,0.1780264496439471,0.8454106280193237,350.0,1616.0,64.0,1280.0,0.15458937198067632,0.5580110497237569,0.8219735503560529
band_0.15_0.55,0.15,0.55,2564,fixed,0.35,0.17982226868792472,0.8309178743961353,344.0,1569.0,70.0,1327.0,0.16908212560386474,0.5417817679558011,0.8201777313120753
band_0.15_0.55,0.15,0.55,2564,fixed,0.38,0.18181818181818182,0.8115942028985508,336.0,1511.9999999999998,78.0,1384.0000000000002,0.18840579710144928,0.5220994475138121,0.8181818181818181
band_0.15_0.55,0.15,0.55,2564,fixed,0.4,0.18331503841931943,0.8067632850241546,334.0,1488.0,80.0,1408.0,0.1932367149758454,0.5138121546961326,0.8166849615806806
band_0.15_0.55,0.15,0.55,2564,fixed,0.42,0.18381112984822934,0.7898550724637681,327.0,1452.0,87.0,1444.0,0.21014492753623187,0.5013812154696132,0.8161888701517707
band_0.15_0.55,0.15,0.55,2564,fixed,0.45,0.18593840790238234,0.7729468599033816,320.0,1400.9999999999998,94.0,1495.0000000000002,0.22705314009661837,0.4837707182320441,0.8140615920976176
band_0.15_0.55,0.15,0.55,2564,fixed,0.48,0.1818742293464858,0.7125603864734299,295.0,1327.0,119.0,1569.0,0.28743961352657005,0.45821823204419887,0.8181257706535142
band_0.15_0.55,0.15,0.55,2564,fixed,0.5,0.18487394957983194,0.6908212560386473,286.0,1261.0,128.0,1635.0,0.30917874396135264,0.4354281767955801,0.8151260504201681
band_0.15_0.60,0.15,0.6,2863,auto95,0.1,0.1508653122648608,0.9685990338164251,401.0,2257.0,13.0,639.0,0.03140096618357488,0.7793508287292817,0.8491346877351392
band_0.15_0.60,0.15,0.6,2863,auto90,0.2,0.17298037425832952,0.9154589371980676,379.0,1812.0,35.0,1084.0,0.08454106280193237,0.6256906077348067,0.8270196257416704
band_0.15_0.60,0.15,0.6,2863,fixed,0.05,0.14134154688569472,0.9975845410628019,413.0,2509.0000000000005,1.0,386.99999999999955,0.0024154589371980675,0.8663674033149172,0.8586584531143053
band_0.15_0.60,0.15,0.6,2863,fixed,0.08,0.1475826972010178,0.9806763285024155,406.0,2345.0000000000005,8.0,550.9999999999995,0.01932367149758454,0.8097375690607737,0.8524173027989822
band_0.15_0.60,0.15,0.6,2863,fixed,0.1,0.1508653122648608,0.9685990338164251,401.0,2257.0,13.0,639.0,0.03140096618357488,0.7793508287292817,0.8491346877351392
band_0.15_0.60,0.15,0.6,2863,fixed,0.12,0.15621301775147928,0.9565217391304348,396.0,2139.0,18.0,757.0,0.043478260869565216,0.7386049723756906,0.8437869822485207
band_0.15_0.60,0.15,0.6,2863,fixed,0.15,0.16861725184221935,0.9396135265700483,389.0,1918.0,25.0,978.0,0.06038647342995169,0.662292817679558,0.8313827481577807
band_0.15_0.60,0.15,0.6,2863,fixed,0.18,0.1717488789237668,0.9251207729468599,383.0,1847.0000000000002,31.0,1048.9999999999998,0.0748792270531401,0.6377762430939228,0.8282511210762332
band_0.15_0.60,0.15,0.6,2863,fixed,0.2,0.17298037425832952,0.9154589371980676,379.0,1812.0,35.0,1084.0,0.08454106280193237,0.6256906077348067,0.8270196257416704
band_0.15_0.60,0.15,0.6,2863,fixed,0.23,0.17442407146215327,0.8961352657004831,371.0,1756.0,43.0,1140.0,0.10386473429951691,0.606353591160221,0.8255759285378468
band_0.15_0.60,0.15,0.6,2863,fixed,0.25,0.17590822179732313,0.8888888888888888,368.0,1724.0000000000002,46.0,1171.9999999999998,0.1111111111111111,0.595303867403315,0.8240917782026769
band_0.15_0.60,0.15,0.6,2863,fixed,0.28,0.17829076620825146,0.8768115942028986,363.0,1673.0000000000002,51.0,1222.9999999999998,0.12318840579710146,0.577693370165746,0.8217092337917485
